Miss Hepburn, as a comedienne, is perhaps a greater star than she ever was at any prior cinema period, as a serious actress. This comes near being her champion achievement.|Fresh
The film is a Hepburn triumph, and moviegoers who resent the theatre's habit of requisitioning their stars may feel that Miss Hepburn's time on the stage has not been spent in vain and that she simply prepared herself for this achievement.|Fresh
In short, The Philadelphia Story lifts the daily drudge into a charming never-never land, with complete footnotes excusing its existence. And besides, it's a good, entertaining show.|Fresh
Every time Katharine Hepburn, Cary Grant, and Jimmy Stewart connect in a scene, we hear the happy ding! of quality champagne crystal.|Fresh
The smarties are going to relish Philadelphia Story a lot more than the two-bit trade...|Fresh
George Cukor gives it the royal treatment with a splendid supporting cast...|Fresh
One of cinema's most dazzling comedies, a whirlwind of breathless wordplay and effortlessly beguiling performances.|Fresh
For a comedy of manners, The Philadelphia Story is awfully screwball.|Fresh
If The Philadelphia Story proves but one thing to modern audiences, it's that people have been getting drunk and sleeping with strangers the night before their weddings since the dawn of time.|Fresh
An effervescent social satire that pokes fun at all sides in the class war. It's wickedly witty, gloriously romantic, whip-smart and complex, even verging on the unsavoury at times -- all in all, something of a complete entertainment.|Fresh
This frothy theatre adaptation dates from the period when Hollywood had pretty much perfected the art of the romantic comedy.|Fresh
This is close to perfection with Katharine Hepburn repeating her stage triumph as spoilt socialite Tracy Lord.|Fresh
Still a sparkling delight.|Fresh
Utterly beguiling, funny and romantic ...|Fresh
Cukor's direction flawlessly picks up on defining character traits, and all the intricate detail makes watching this movie feel like you're an invisible gatecrasher at the Lords' party.|Fresh
Just sit back and enjoy romantic comedy at its most sublime.|Fresh
Spoofs and plays sly homage to Clifford Odets' earnest socialist dramas|Fresh
How well all is pulled together and comes off, is more glaring when 'The Philadelphia Story' is compared to its fluffy but fangless 1956 musical adaptation, 'High Society.'|Fresh
Screwball romance is lots of fun for older kids.|Fresh
Romantic comedies are rarely this fabulous.|Fresh
With such a stellar cast, a fine director working in the type of picture he did best, and some genuinely witty dialogue, this film has all the ingredients for a great comedy.|Fresh
Is The Philadelphia Story about cutting Katharine Hepburn down to size?|Fresh
Approaching it as fairytale with moral--Hepburn meets her prince but gums it up and need to rediscover her own humanity--Cukor directs with stylish elegance that serves the play perfectly; it's one of his masterpieces.|Fresh
O charme do trio principal e a inteligncia dos dilogos permitiram que o filme envelhecesse maravilhosamente bem.|Fresh
True to form, Warner Home Video's two-disc Special Edition lovingly restores The Philadelphia Story with a great print and a newly remastered transfer.|Fresh
Cukor and Donald Ogden Stewart's evergreen version of Philip Barry's romantic farce, centreing on a socialite wedding threatened by scandal, is a delight from start to finish, with everyone involved working on peak form.|Fresh
I don't think anyone really cares about the fact that this was intended to be a cunning class satire with a capital C, but it's got big stars, they say cool things, they look good, it's funny, and the right guy gets the right girl in amusing fashion.|Fresh
Excellent casting, a great storyline and a shrp script mean that this remains a classic of the genre and one of Katherine Hepburn's best roles.|Fresh
|Fresh
The glories of the studio system are on display in the 1940 romantic comedy which features not one, not two, but three of the greatest movie stars who ever lived:|Fresh
[Relies] less on physical comedy and more on immaculately delivered zingers.|Fresh
Everyone and everything about the film is mostly perfect, and what the movie ultimately says about the nature of love is still prescient.|Fresh
The rare movie that we never tire of watching. This Special Edition DVD deserves a place on your shelf.|Fresh
The potential outlandishness of the scenario is tempered by topnotch wordplay and, most of all, recognizably human characters and reactions.|Fresh
|Fresh
...as much as one can praise the movie's actors and writers for its success, one must also praise George Cukor. His direction is a model of simplicity and elegance.|Fresh
The Philadelphia Story is a seminal pairing of Hepburn and Grant, and the DVD package is appropriately reverent.|Fresh
This film is Hollywood at the top of its game.|Fresh
|Fresh
|Fresh
Brilliantly entertaining.|Fresh
No self-respecting film snob would speak ill of George Cukor's classic romantic comedy|Fresh
|Fresh
The Philadelphia Story is a classic movie featuring three of the silver screen's greatest and most enduring stars.|Fresh
Hepburn, Grant and Stewart star in one of the best romantic comedies ever made!|Fresh
|Fresh
A seamless comedy about a priggish, upper-crust beauty who finally gets her comeuppance and learns some tolerance.|Fresh
A very funny film.|Fresh
Its witty dialogue, romantic complications, and class-skewering satire are hallmarks of screwball comedy, butâ€¦ it's a more mature and humanistic social satire, a comedy of manners skewering every kind of snobbery.|Fresh
It has been a long time since Hollywood has spent itself so extravagantly, and to such entertaining effect, upon a straight upper-crust fable, an unblushing apologia for plutocracy.|Fresh
Nearly perfect film version of the play.|Fresh
Everyone is at the top of his game in this sparkling satire.|Fresh
You could...fill a book with all the magical things that make this witty, swift, and wistful romantic comedy so impossibly good. Hollywood doesn't make romantic comedies like this anymore.|Fresh
|Fresh
|Fresh
|Fresh
|Fresh
The prettiest sight in this fine pretty world!|Fresh
|Fresh
Hepburn at her pinnacle; Grant and Stewart at their most charming; witty, warm and wonderful. A timeless work.|Fresh
|Fresh
Essentially a parlor drama with witty, Oscar Wilde-like banter and glib repartee from nearly every actor.|Fresh
If ever a production was endowed with an over-abundance of what normally represents the epitome in entertainment it is The Philadelphia Story.|Fresh
More of an oddball comedy than a screwball comedy, The Philadelphia Story's gender politics haven't aged exceptionally well even if its laughs have done okay.|Fresh
A sparkling comedy of manners.|Fresh
Grant, Stewart, and Hepburn deliver impeccable performances.|Fresh
The Philadelphia Story (1940) is an intelligent, sophisticated, classic romantic comedy (part screwball) of love and marriage, human growth and class distinctions -|Fresh
|Fresh
